FeatureID	Phylum	Class	Order	Family	Genus	LineageKey	CompleteDepth	EqualSampleMean
OTU_10983	Verrucomicrobia	OPB35 soil group	Unknown order	Unknown family	Unknown genus	Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus	2	6.251043377432278e-6
OTU_11918	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	Actinobacteria > Actinobacteria > Micrococcales > Promicromonosporaceae > Cellulosimicrobium	5	9.040038329762518e-7
OTU_10152	Cloacimonetes	Unknown class	Unknown order	Unknown family	Unknown genus	Cloacimonetes > Unknown class > Unknown order > Unknown family > Unknown genus	1	7.5517337244367946e-06
OTU_6297	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Unknown genus	Proteobacteria > Deltaproteobacteria > Myxococcales > Blfdi19 > Unknown genus	4	4.010001533192636e-6
OTU_11384	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unknown family	Unknown genus	Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus	3	8.191877168653197e-6
OTU_12473	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae	Mangroviflexus	Bacteroidetes > Bacteroidia > Bacteroidales > Marinilabiaceae > Mangroviflexus	5	9.900303939330937e-7
OTU_11533	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12 marine group	Unknown genus	Bacteroidetes > Sphingobacteriia > Sphingobacteriales > NS11-12 marine group > Unknown genus	4	1.7518234246527523e-6
OTU_5731	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unknown genus	Gemmatimonadetes > Gemmatimonadetes > Gemmatimonadales > Gemmatimonadaceae > Unknown genus	4	2.4785672653422687e-6
OTU_13201	Chloroflexi	JG37-AG-4	Unknown order	Unknown family	Unknown genus	Chloroflexi > JG37-AG-4 > Unknown order > Unknown family > Unknown genus	2	1.4730360746534682e-6
OTU_8400	Actinobacteria	MB-A2-108	Unknown order	Unknown family	Unknown genus	Actinobacteria > MB-A2-108 > Unknown order > Unknown family > Unknown genus	2	2.1646876191583947e-5
OTU_9186	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unknown genus	Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus	4	7.534186537521128e-5
OTU_8744	Chloroflexi	KD4-96	Unknown order	Unknown family	Unknown genus	Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus	2	1.301984201577327e-6
OTU_10838	Armatimonadetes	Unknown class	Unknown order	Unknown family	Unknown genus	Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus	1	5.752257337911182e-6
OTU_2882	Acidobacteria	Acidobacteria	Subgroup 21	Unknown family	Unknown genus	Acidobacteria > Acidobacteria > Subgroup 21 > Unknown family > Unknown genus	3	1.4611762711155402e-5
OTU_10829	Chloroflexi	KD4-96	Unknown order	Unknown family	Unknown genus	Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus	2	2.309473143948096e-6
OTU_11709	Chloroflexi	TK10	Unknown order	Unknown family	Unknown genus	Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus	2	5.590015242680286e-6
OTU_10375	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Unknown genus	Acidobacteria > Acidobacteria > Acidobacteriales > Acidobacteriaceae (Subgroup 1) > Unknown genus	4	1.023216788941073e-6
OTU_9506	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Firmicutes > Bacilli > Bacillales > Bacillaceae > Bacillus	5	1.4809873051809414e-4
OTU_5154	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Unknown genus	Chloroflexi > Caldilineae > Caldilineales > Caldilineaceae > Unknown genus	4	1.465458417105064e-5
OTU_8344	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rubritepida	Proteobacteria > Alphaproteobacteria > Rhodospirillales > Acetobacteraceae > Rubritepida	5	1.8092067907335305e-5
OTU_3459	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Verrucomicrobia > Spartobacteria > Chthoniobacterales > Chthoniobacteraceae > Chthoniobacter	5	7.18174817195104e-6
OTU_8615	Acidobacteria	Acidobacteria	Subgroup 4	Unknown family	Blastocatella	Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella	3	9.854644000985465e-7
OTU_8366	Chloroflexi	TK10	Unknown order	Unknown family	Unknown genus	Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus	2	1.4342357947982413e-5
OTU_4429	Gemmatimonadetes	Gemmatimonadetes	S0134 terrestrial group	Unknown family	Unknown genus	Gemmatimonadetes > Gemmatimonadetes > S0134 terrestrial group > Unknown family > Unknown genus	3	8.368675721396175e-7
OTU_8728	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unknown genus	Proteobacteria > Deltaproteobacteria > Myxococcales > Polyangiaceae > Unknown genus	4	7.696358253292194e-6
OTU_11965	Chloroflexi	Ktedonobacteria	JG30-KF-AS9	Unknown family	Unknown genus	Chloroflexi > Ktedonobacteria > JG30-KF-AS9 > Unknown family > Unknown genus	3	5.744430674318542e-6
OTU_12861	Proteobacteria	Deltaproteobacteria	Oligoflexales	Unknown family	Unknown genus	Proteobacteria > Deltaproteobacteria > Oligoflexales > Unknown family > Unknown genus	3	7.548065120799073e-6
OTU_5286	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unknown genus	Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus	4	1.522837791103059e-6
OTU_5179	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unknown genus	Proteobacteria > Alphaproteobacteria > Rhodospirillales > Rhodospirillaceae > Unknown genus	4	1.0196372889067941e-5
OTU_5180	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Unknown genus	Acidobacteria > Acidobacteria > Acidobacteriales > Acidobacteriaceae (Subgroup 1) > Unknown genus	4	1.7554022504256852e-6
OTU_12252	Nitrospirae	Nitrospira	Nitrospirales	4-29	Unknown genus	Nitrospirae > Nitrospira > Nitrospirales > 4-29 > Unknown genus	4	3.5839766983443505e-6
OTU_4375	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	Spirulina	Cyanobacteria > Cyanobacteria > SubsectionIII > FamilyI > Spirulina	5	8.181966944853543e-7
OTU_11958	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unknown genus	Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus	4	3.165198014787805e-7
OTU_7876	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unknown genus	Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus	4	1.313824917407635e-5
OTU_5288	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Unknown genus	Bacteroidetes > Cytophagia > Cytophagales > Cytophagaceae > Unknown genus	4	9.701900605317987e-6
OTU_1567	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unknown genus	Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus	4	1.795259173232593e-5
OTU_11751	Verrucomicrobia	OPB35 soil group	Unknown order	Unknown family	Unknown genus	Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus	2	5.1529155236459455e-6
OTU_9325	Saccharibacteria	Unknown class	Unknown order	Unknown family	Unknown genus	Saccharibacteria > Unknown class > Unknown order > Unknown family > Unknown genus	1	2.2669959934382902e-6
OTU_4028	Acidobacteria	Acidobacteria	Subgroup 2	Unknown family	Unknown genus	Acidobacteria > Acidobacteria > Subgroup 2 > Unknown family > Unknown genus	3	1.3101385938321864e-5
OTU_13408	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Ohtaekwangia	Bacteroidetes > Cytophagia > Cytophagales > Cytophagaceae > Ohtaekwangia	5	4.7920674645661e-6
OTU_5679	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pir4 lineage	Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Pir4 lineage	5	2.2418564759163952e-5
OTU_5226	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Phaeodactylibacter	Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Phaeodactylibacter	5	2.3113879442626318e-5
OTU_6752	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unknown genus	Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus	4	3.7851203922914275e-6
OTU_9052	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudofulvimonas	Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Pseudofulvimonas	5	2.429307942880402e-5
OTU_4033	Chloroflexi	JG37-AG-4	Unknown order	Unknown family	Unknown genus	Chloroflexi > JG37-AG-4 > Unknown order > Unknown family > Unknown genus	2	2.0513369365512566e-5
OTU_11898	Verrucomicrobia	Spartobacteria	Chthoniobacterales	DA101 soil group	Unknown genus	Verrucomicrobia > Spartobacteria > Chthoniobacterales > DA101 soil group > Unknown genus	4	8.986027044353178e-6
OTU_1223	Unknown phylum	Unknown class	Unknown order	Unknown family	Unknown genus	Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus	0	1.0688915631164339e-5
OTU_8573	Verrucomicrobia	Spartobacteria	Chthoniobacterales	DA101 soil group	Unknown genus	Verrucomicrobia > Spartobacteria > Chthoniobacterales > DA101 soil group > Unknown genus	4	4.6851268206961464e-6
OTU_12522	Chloroflexi	Chloroflexia	Chloroflexales	Unknown family	Unknown genus	Chloroflexi > Chloroflexia > Chloroflexales > Unknown family > Unknown genus	3	2.5435058396933185e-6
OTU_13516	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella	Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Lewinella	5	1.2082797876360584e-6
OTU_5256	Hydrogenedentes	Unknown class	Unknown order	Unknown family	Unknown genus	Hydrogenedentes > Unknown class > Unknown order > Unknown family > Unknown genus	1	9.854644000985465e-7
OTU_8769	Chlorobi	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium	Chlorobi > Ignavibacteria > Ignavibacteriales > Ignavibacteriaceae > Ignavibacterium	5	1.2072055220516711e-5
OTU_7180	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Planctomyces	5	1.6981271168426772e-5
OTU_6408	Chloroflexi	JG30-KF-CM66	Unknown order	Unknown family	Unknown genus	Chloroflexi > JG30-KF-CM66 > Unknown order > Unknown family > Unknown genus	2	2.1791000463854826e-6
OTU_9138	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unknown genus	Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus	4	5.3463784968656856e-6
OTU_940	Acidobacteria	Acidobacteria	Subgroup 3	Unknown family	Bryobacter	Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter	3	1.6229159937031304e-5
OTU_12909	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unknown family	Unknown genus	Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus	3	1.8573903893697354e-6
OTU_7703	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unknown genus	Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus	4	4.4561993969892676e-5
OTU_12781	Planctomycetes	Phycisphaerae	WD2101 soil group	Unknown family	Unknown genus	Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus	3	8.54006093464013e-6
OTU_6229	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unknown genus	Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus	4	1.103391068523513e-6
OTU_8685	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unknown genus	Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus	4	9.21837082237048e-7
OTU_8450	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pir4 lineage	Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Pir4 lineage	5	7.373343326567778e-5
OTU_11610	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	Planctomycetes > Phycisphaerae > Phycisphaerales > Phycisphaeraceae > SM1A02	5	1.2469776862223124e-5
OTU_13268	Planctomycetes	OM190	Unknown order	Unknown family	Unknown genus	Planctomycetes > OM190 > Unknown order > Unknown family > Unknown genus	2	2.6894948201291075e-5
OTU_8719	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	Unknown genus	Actinobacteria > Thermoleophilia > Solirubrobacterales > 0319-6M6 > Unknown genus	4	9.78740343389186e-7
OTU_13135	Actinobacteria	OPB41	Unknown order	Unknown family	Unknown genus	Actinobacteria > OPB41 > Unknown order > Unknown family > Unknown genus	2	8.651491949786741e-7
OTU_13237	Proteobacteria	Gammaproteobacteria	HOC36	Unknown family	Unknown genus	Proteobacteria > Gammaproteobacteria > HOC36 > Unknown family > Unknown genus	3	1.961372950588383e-5
OTU_11056	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Actinobacteria > Actinobacteria > Propionibacteriales > Nocardioidaceae > Nocardioides	5	5.406738654686464e-6
OTU_11044	Acidobacteria	Acidobacteria	Subgroup 3	Unknown family	Candidatus Solibacter	Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Candidatus Solibacter	3	3.349670286629425e-6
OTU_11091	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospirae > Nitrospira > Nitrospirales > Nitrospiraceae > Nitrospira	5	3.3881453989062265e-6
OTU_10495	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	Proteobacteria > Deltaproteobacteria > Myxococcales > Polyangiaceae > Sorangium	5	2.5416741990678552e-6
OTU_8547	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Unknown genus	Fibrobacteres > Fibrobacteria > Fibrobacterales > Fibrobacteraceae > Unknown genus	4	2.4727247649268066e-6
OTU_10408	Chloroflexi	Ktedonobacteria	B12-WMSP1	Unknown family	Unknown genus	Chloroflexi > Ktedonobacteria > B12-WMSP1 > Unknown family > Unknown genus	3	1.2947372274805495e-5
OTU_8406	Armatimonadetes	Unknown class	Unknown order	Unknown family	Unknown genus	Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus	1	2.1297105262804213e-5
OTU_12578	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	Planctomycetes > Phycisphaerae > Phycisphaerales > Phycisphaeraceae > SM1A02	5	1.1935709632783068e-6
OTU_2327	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unknown genus	Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus	4	9.016538849540089e-7
OTU_10110	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1 clade	Unknown genus	Actinobacteria > Acidimicrobiia > Acidimicrobiales > OM1 clade > Unknown genus	4	3.8754103263376584e-6
OTU_11522	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor	Actinobacteria > Nitriliruptoria > Nitriliruptorales > Nitriliruptoraceae > Nitriliruptor	5	1.6258387307269653e-5
OTU_5763	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Rhodanobacter	5	6.0482143823186155e-6
OTU_10666	Planctomycetes	Phycisphaerae	WD2101 soil group	Unknown family	Unknown genus	Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus	3	2.10220320150005e-6
OTU_11776	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unknown genus	Gemmatimonadetes > Gemmatimonadetes > Gemmatimonadales > Gemmatimonadaceae > Unknown genus	4	1.0802856864933402e-5
OTU_11599	Unknown phylum	Unknown class	Unknown order	Unknown family	Unknown genus	Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus	0	7.868677333288158e-6
OTU_671	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Beggiatoa	Proteobacteria > Gammaproteobacteria > Thiotrichales > Thiotrichaceae > Beggiatoa	5	1.6630261028457904e-4
OTU_10840	Actinobacteria	MB-A2-108	Unknown order	Unknown family	Unknown genus	Actinobacteria > MB-A2-108 > Unknown order > Unknown family > Unknown genus	2	4.4960130883428805e-6
OTU_12688	Planctomycetes	OM190	Unknown order	Unknown family	Unknown genus	Planctomycetes > OM190 > Unknown order > Unknown family > Unknown genus	2	2.319402373942115e-6
OTU_11773	Actinobacteria	Thermoleophilia	Gaiellales	Unknown family	Unknown genus	Actinobacteria > Thermoleophilia > Gaiellales > Unknown family > Unknown genus	3	9.026818678293209e-7
OTU_3665	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Flavobacterium	5	9.931091460718814e-5
OTU_9639	Unknown phylum	Unknown class	Unknown order	Unknown family	Unknown genus	Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus	0	4.009037221812252e-5
OTU_10942	Chloroflexi	Ktedonobacteria	C0119	Unknown family	Unknown genus	Chloroflexi > Ktedonobacteria > C0119 > Unknown family > Unknown genus	3	9.451724691697012e-6
OTU_11193	Chloroflexi	Ardenticatenia	Unknown order	Unknown family	Unknown genus	Chloroflexi > Ardenticatenia > Unknown order > Unknown family > Unknown genus	2	1.5579070636344212e-6
OTU_8141	Acidobacteria	Subgroup 22	Unknown order	Unknown family	Unknown genus	Acidobacteria > Subgroup 22 > Unknown order > Unknown family > Unknown genus	2	4.417965163014233e-5
OTU_11960	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	Planctomycetes > Phycisphaerae > Phycisphaerales > Phycisphaeraceae > SM1A02	5	2.4531336433357825e-6
OTU_9805	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Unknown genus	Bacteroidetes > Cytophagia > Cytophagales > Flammeovirgaceae > Unknown genus	4	1.2248862853230076e-5
OTU_9354	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	AKYH767	Unknown genus	Bacteroidetes > Sphingobacteriia > Sphingobacteriales > AKYH767 > Unknown genus	4	1.35778905532978e-5
OTU_12985	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Unknown genus	Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobulbaceae > Unknown genus	4	5.657769084816824e-6
OTU_7613	Hydrogenedentes	Unknown class	Unknown order	Unknown family	Unknown genus	Hydrogenedentes > Unknown class > Unknown order > Unknown family > Unknown genus	1	1.206132208587862e-5
OTU_13297	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unknown genus	Proteobacteria > Alphaproteobacteria > Rhodospirillales > Rhodospirillaceae > Unknown genus	4	7.68514123064808e-6
OTU_13591	Latescibacteria	Unknown class	Unknown order	Unknown family	Unknown genus	Latescibacteria > Unknown class > Unknown order > Unknown family > Unknown genus	1	4.88293824200299e-6
OTU_10402	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Gemmata	5	2.4966817764955773e-5
OTU_12479	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	GR-WP33-58	Unknown genus	Proteobacteria > Deltaproteobacteria > Desulfuromonadales > GR-WP33-58 > Unknown genus	4	3.329181370525574e-5
OTU_10885	Acidobacteria	Acidobacteria	Subgroup 3	Unknown family	Bryobacter	Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter	3	7.918341336310365e-6
OTU_8657	Latescibacteria	Unknown class	Unknown order	Unknown family	Unknown genus	Latescibacteria > Unknown class > Unknown order > Unknown family > Unknown genus	1	2.0015350568203657e-6
