FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	NegativePrevalence	BiologicalPrevalence	TotalReads	FrequencyP	PrevalenceP	CombinedP	GlobalContaminant	BatchContaminant
Seq2031	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00371057513914657	2	0.878438567681938	0.55137812817149	0.835479632731638	FALSE	FALSE
Seq2045	unknown	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2046	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0	0.00185528756957328	3				FALSE	FALSE
Seq2047	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	3				FALSE	FALSE
Seq2048	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	0	0.00185528756957328	3				FALSE	FALSE
Seq2049	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	0	0.00185528756957328	3				FALSE	FALSE
Seq2050	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Parvimonas	0	0.00185528756957328	3				FALSE	FALSE
Seq2051	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2052	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2053	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	0	0.00185528756957328	3				FALSE	FALSE
Seq2054	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	0	0.00185528756957328	3				FALSE	FALSE
Seq2055	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0	0.00185528756957328	3				FALSE	FALSE
Seq2056	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.00185528756957328	3				FALSE	FALSE
Seq2057	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	0	0.00185528756957328	3				FALSE	FALSE
Seq2058	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	0	0.00185528756957328	3				FALSE	FALSE
Seq2059	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2060	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Clostridium_XIX	0	0.00185528756957328	3				FALSE	FALSE
Seq2061	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00185528756957328	3				FALSE	FALSE
Seq2062	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2063	Bacteria	Candidatus_Saccharibacteria	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2064	Bacteria	Firmicutes	Bacilli	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2065	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2066	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0	0.00185528756957328	3				FALSE	FALSE
Seq2067	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Parvimonas	0	0.00185528756957328	3				FALSE	FALSE
Seq2068	Bacteria	Candidatus_Saccharibacteria	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2069	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2070	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	0.0333333333333333	0	3				FALSE	FALSE
Seq2071	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium_XI	0.0333333333333333	0	3				FALSE	FALSE
Seq2072	Bacteria	Bacteroidetes	unknown	unknown	unknown	unknown	0.0333333333333333	0	3				FALSE	FALSE
Seq2076	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella	0	0.00185528756957328	3				FALSE	FALSE
Seq2077	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	0	0.00185528756957328	3				FALSE	FALSE
Seq2078	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavihumibacter	0	0.00185528756957328	3				FALSE	FALSE
Seq2079	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0	0.00185528756957328	3				FALSE	FALSE
Seq2080	Bacteria	Proteobacteria	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2081	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	0	0.00185528756957328	3				FALSE	FALSE
Seq2082	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	0	0.00185528756957328	3				FALSE	FALSE
Seq2083	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0	0.00185528756957328	3				FALSE	FALSE
Seq2084	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	0	0.00185528756957328	3				FALSE	FALSE
Seq2085	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2086	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	3				FALSE	FALSE
Seq2087	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	0	0.00185528756957328	3				FALSE	FALSE
Seq2088	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00185528756957328	3				FALSE	FALSE
Seq2090	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00185528756957328	3				FALSE	FALSE
Seq2091	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2092	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2093	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00371057513914657	3	0.404353892723654	0.55137812817149	0.557557927650091	FALSE	FALSE
Seq2095	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2096	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	0	0.00185528756957328	3				FALSE	FALSE
Seq2097	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	3				FALSE	FALSE
Seq2098	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2099	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	0	0.00185528756957328	3				FALSE	FALSE
Seq2100	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	3				FALSE	FALSE
Seq2101	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00371057513914657	3	0.547619820132185	0.55137812817149	0.663527985118469	FALSE	FALSE
Seq2102	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00371057513914657	2	0.67648407692374	0.55137812817149	0.740842513004264	FALSE	FALSE
Seq2103	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00185528756957328	2				FALSE	FALSE
Seq2104	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2105	Bacteria	Proteobacteria	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2106	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2109	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00185528756957328	3				FALSE	FALSE
Seq2110	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2111	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2112	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	Family_V	GpV	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2113	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0.00185528756957328	3				FALSE	FALSE
Seq2114	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	0	0.00185528756957328	3				FALSE	FALSE
Seq2115	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2116	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	0	0.00185528756957328	3				FALSE	FALSE
Seq2121	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2122	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2123	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2124	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	3				FALSE	FALSE
Seq2125	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00185528756957328	3				FALSE	FALSE
Seq2126	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	0	0.00185528756957328	3				FALSE	FALSE
Seq2127	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00185528756957328	3				FALSE	FALSE
Seq2128	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	0	0.00185528756957328	3				FALSE	FALSE
Seq2129	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2130	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	0	0.00185528756957328	3				FALSE	FALSE
Seq2131	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unknown	0	0.00185528756957328	3				FALSE	FALSE
Seq2132	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus	0	0.00185528756957328	3				FALSE	FALSE
Seq2133	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	0	0.00185528756957328	3				FALSE	FALSE
Seq2142	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella	0.0333333333333333	0	3				FALSE	FALSE
Seq2143	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0.0333333333333333	0	3				FALSE	FALSE
Seq2144	Bacteria	Acidobacteria	Acidobacteria_Gp16	Gp16	unknown	unknown	0.0333333333333333	0	3				FALSE	FALSE
Seq2145	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	0.0333333333333333	0	3				FALSE	FALSE
Seq2146	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	0.0333333333333333	0	3				FALSE	FALSE
Seq2147	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	0.0333333333333333	0	3				FALSE	FALSE
Seq2148	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	0.0333333333333333	0	3				FALSE	FALSE
Seq2155	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	0	0.00185528756957328	2				FALSE	FALSE
Seq2156	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	0	0.00185528756957328	2				FALSE	FALSE
Seq2157	Bacteria	Bacteroidetes	unknown	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2158	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	2				FALSE	FALSE
Seq2159	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	0	0.00371057513914657	2	0.323291278550279	0.55137812817149	0.485664184125096	FALSE	FALSE
Seq2160	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	0	0.00185528756957328	2				FALSE	FALSE
Seq2161	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	0	0.00185528756957328	2				FALSE	FALSE
Seq2162	Bacteria	Candidatus_Saccharibacteria	unknown	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2163	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2164	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	0	0.00185528756957328	2				FALSE	FALSE
Seq2165	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2166	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	Chloroplast	Streptophyta	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2167	Bacteria	Proteobacteria	unknown	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2168	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2169	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	2				FALSE	FALSE
Seq2170	Bacteria	Bacteroidetes	unknown	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2171	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2172	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.00185528756957328	2				FALSE	FALSE
Seq2173	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2174	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2175	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2179	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2180	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae_Sedis_XI	Gemella	0	0.00185528756957328	2				FALSE	FALSE
Seq2181	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	2				FALSE	FALSE
Seq2182	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2183	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00185528756957328	2				FALSE	FALSE
Seq2184	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Parvimonas	0	0.00185528756957328	2				FALSE	FALSE
Seq2185	Bacteria	Firmicutes	unknown	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2186	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	Chloroplast	Streptophyta	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2187	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	0	0.00185528756957328	2				FALSE	FALSE
Seq2188	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Parvimonas	0	0.00185528756957328	2				FALSE	FALSE
Seq2192	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	0	0.00185528756957328	2				FALSE	FALSE
Seq2194	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2195	Bacteria	Firmicutes	Bacilli	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2196	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Kytococcus	0.0333333333333333	0	2				FALSE	FALSE
Seq2197	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	unknown	0.0333333333333333	0	2				FALSE	FALSE
Seq2198	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.0333333333333333	0	2				FALSE	FALSE
Seq2199	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae_Sedis_XI	Gemella	0	0.00185528756957328	2				FALSE	FALSE
Seq2200	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00185528756957328	2				FALSE	FALSE
Seq2206	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2208	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2209	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2210	Bacteria	Firmicutes	Bacilli	Bacillales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2211	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2212	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	2				FALSE	FALSE
Seq2213	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	0	0.00185528756957328	2				FALSE	FALSE
Seq2214	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2215	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Parvimonas	0	0.00185528756957328	2				FALSE	FALSE
Seq2216	Bacteria	Firmicutes	Bacilli	Bacillales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2217	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	2				FALSE	FALSE
Seq2218	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0	0.00185528756957328	2				FALSE	FALSE
Seq2219	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	0	0.00185528756957328	2				FALSE	FALSE
Seq2220	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2221	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2222	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2223	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.00185528756957328	2				FALSE	FALSE
Seq2224	Bacteria	Firmicutes	Bacilli	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2225	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2226	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2227	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00185528756957328	2				FALSE	FALSE
Seq2228	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	2				FALSE	FALSE
Seq2229	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Planobacterium	0	0.00185528756957328	2				FALSE	FALSE
Seq2232	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2233	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	0	0.00185528756957328	2				FALSE	FALSE
Seq2234	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2235	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2236	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2237	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	0	0.00185528756957328	2				FALSE	FALSE
Seq2238	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2239	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella	0	0.00185528756957328	2				FALSE	FALSE
Seq2240	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2241	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2242	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2243	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2244	Bacteria	Firmicutes	Bacilli	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2249	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0.0333333333333333	0	2				FALSE	FALSE
Seq2250	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	0.0333333333333333	0	2				FALSE	FALSE
Seq2251	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unknown	0.0333333333333333	0	2				FALSE	FALSE
Seq2252	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	0.0333333333333333	0	2				FALSE	FALSE
Seq2255	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2256	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.00185528756957328	2				FALSE	FALSE
Seq2257	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2258	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	2				FALSE	FALSE
Seq2259	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	0	0.00185528756957328	2				FALSE	FALSE
Seq2260	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	0	0.00185528756957328	2				FALSE	FALSE
Seq2264	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2266	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unknown	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2267	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	unknown	0	0.00185528756957328	2				FALSE	FALSE
Seq2268	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	0	0.00185528756957328	2				FALSE	FALSE
