	S1	S2	S3	S4	S5	S6	S7	S9	S10	S11	S12	S13	S15	S16	S17	S18	S19	S20	S22	S23	S24	S25	S26	S27	S28	S30	S34	S35	S36	S37	S61	S62	S63	S65	S85	S86	S87	S88	S89	S112	S113	S114	S161	S162	S164	S165	S166	S167	S168	S169	S170	S171	S172	S173	S174	S175	S176	S177	S179	S182	S187	S188	S191	S194	S196	S197	S198	S201	S202	S203	S204	S205	S206	S207	S208	S209	S210	S213	S214	S215	S216	S217	S218	S219	S220	S221	S222	S223	S224	S225
Truepera	0.000234907211651398	0.000149454491107458	0.000233590282644242	0.000150602409638554	0.000453514739229025	0.000399556048834628	0.000115141047783535	0.000158134018580747	0.00028308118139213	0.000184218606079214	0.000174565767652963	0	0.00431365030674847	0.00223588596981554	0.0174729753677122	0.000930398998031848	0.000321750321750322	0.00506697728596389	0.000368358044018786	6.06612071580224e-05	0.000649930944837111	0.000428105099802001	0.000256381039197812	0.000300769971126083	0.000541523227478436	0.000244081034903588	0.000157986202538312	0.000177383592017738	0.00444990026085622	0.000475935510738295	0.00149680228602531	0.00210459183673469	0.0048689858415017	0.00142450142450142	0.00126071608673727	0.00742410181625348	0.00053475935828877	0.00721951219512195	0.00667150108774474	0.00186517452704503	0.000538349483817848	0.00133864437769361	0.0006781500067815	0.00277751173259266	0.00103054150271688	0.000809299587992937	0.00106844741235392	0.000716446425728387	0.00492087996912389	0.000319212002371289	0.00158382985142168	0.00283959585286931	0.00295469468154957	0.00149621545502552	0.00236002604166667	0.0024588148512417	0.000819672131147541	0.000807899461400359	0.000385914134105162	0.00023043244488824	0.000270186814883434	0.000198111338572278	0.000690012075211316	0.011810207887285	0.0545531095873932	0.000267845185482791	0.000235211101964013	0.000125632086434875	4.74248316418477e-05	0.000236113570627472	0.000335570469798658	0.00144103754703386	0.00121814092953523	0.000365252328483594	0.000801924619085806	0.000230929104764837	0.000193453532461503	0.000518134715025907	0.00018067935437244	0.000216672986295434	0	0.000141698253569025	0.000120904364647564	6.99154023631406e-05	9.43663300934227e-05	0.00025741682218933	0.000169453230908269	5.05484506899864e-05	5.7415169087673e-05	0.000117750956726523
Tumebacillus	0.000195756009709498	7.47272455537289e-05	0.000311453710192323	7.53012048192771e-05	5.66893424036281e-05	4.43951165371809e-05	0.000172711571675302	3.95335046451868e-05	0	6.14062020264047e-05	0.000261848651479445	7.36377025036819e-05	9.58588957055215e-05	0	0.000106326422115896	0.00028627661477903	0.000257400257400257	0.00099009900990099	0	0.00024264482863209	0	0.000133782843688125	8.54603463992707e-05	0.00018046198267565	0	8.13603449678627e-05	0.000263310337563853	0.000177383592017738	7.67224182906245e-05	5.94919388422869e-05	6.8036467546605e-05	6.37755102040816e-05	0.000128131206355308	8.72143729286586e-05	0.000126071608673727	0.000198859870078218	7.63941940412529e-05	0.00032520325203252	0.000145032632342277	5.32907007727152e-05	0	3.26498628705759e-05	6.781500067815e-05	0.000143664399961689	0.00018737118231216	7.35726898175397e-05	0.00013355592654424	0.000238815475242796	0.000289463527595523	0.000319212002371289	0.000226261407345954	6.60371128574259e-05	0	0.000176025347650062	8.13802083333333e-05	0	0.000273224043715847	8.97666068222621e-05	0.00443801254220936	0.00276518933865888	0.000115794349235757	0.000132074225714852	0.000172503018802829	0	0.000120293516179478	6.69612963706977e-05	0.00017640832647301	0.000125632086434875	0.000189699326567391	5.9028392656868e-05	0.000167785234899329	0	0.000468515742128936	0.000243501552322396	0.000267308206361935	7.69763682549457e-05	3.86907064923006e-05	0.000194300518134715	6.02264514574801e-05	0.000162504739721575	0.0002210433244916	3.54245633922562e-05	0.000120904364647564	0.000139830804726281	9.43663300934227e-05	0	5.64844103027564e-05	0.000101096901379973	0.000229660676350692	0
Turicibacter	0	0	0	0	0	4.43951165371809e-05	5.75705238917674e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84867821330902e-05	0	0	0	5.26620675127706e-05	0	0	0	0	0	0.000128131206355308	8.72143729286586e-05	0	0	0	0	0	0	3.16676166951675e-05	0.000130599451482304	0.0001356300013563	0	9.36855911560802e-05	0.000147145379635079	0	0	0	4.56017146244699e-05	0	0	0	8.80126738250308e-05	8.13802083333333e-05	8.19604950413901e-05	6.83060109289617e-05	0.000269299820466786	0.00154365653642065	0.00399416237806283	0.000115794349235757	0	0	6.90655432004973e-05	0.000120293516179478	6.69612963706977e-05	0	0	0.000426823484776629	0	8.38926174496644e-05	0	0	0	0	0	0	6.47668393782383e-05	6.02264514574801e-05	0	0	0	0.000120904364647564	6.99154023631406e-05	0	0	0	0	5.7415169087673e-05	0
Turneriella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43500643500643e-05	5.824111822947e-05	0.000138134266507045	0	0	0.000535131374752502	5.69735642661805e-05	0	7.7360461068348e-05	8.13603449678627e-05	0	0	0	5.94919388422869e-05	0	6.37755102040816e-05	0	8.72143729286586e-05	6.30358043368633e-05	0	0	0	4.8344210780759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.64785335262904e-05	0	0	0	0	0	0	0	5.88027754910032e-05	0	0	0	0	0	0	0	8.91027354539784e-05	0	0	0	6.02264514574801e-05	0	0	0	0	0	9.43663300934227e-05	0.000128708411094665	0	0	0	0
Uliginosibacterium	3.91512019418996e-05	3.73636227768644e-05	7.78634275480807e-05	0	0	0	0	0	0	0	8.72828838264816e-05	0	0	0	0	0	0	0	4.60447555023483e-05	0	0	0.000133782843688125	0	6.01539942252166e-05	0	0	0	0	7.67224182906245e-05	0	0	0	0.000128131206355308	0	0.00018910741301059	6.62866233594061e-05	0	0	4.8344210780759e-05	0	0	0	6.781500067815e-05	0	0	7.35726898175397e-05	0	0	0	0	0	0	0	8.80126738250308e-05	8.13802083333333e-05	0	0	0	0	0	3.85981164119191e-05	0	0	0	0	0	0	0	0.000189699326567391	0.00059028392656868	8.38926174496644e-05	8.00576415018814e-05	0.000562218890554723	0	0.000178205470907957	7.69763682549457e-05	3.86907064923006e-05	0.000323834196891192	0.00012045290291496	0	0	0	4.03014548825213e-05	0	0	0	5.64844103027564e-05	5.05484506899864e-05	0	2.94377391816309e-05
Ulvibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8036467546605e-05	6.37755102040816e-05	0	0	0	0	0	0	0	0	3.16676166951675e-05	0	0.00047470500474705	4.78881333205632e-05	0	0	0	0	0	0	0.000301681876461272	0.000264148451429703	0.000853578463558766	0.000352050695300123	0.00154622395833333	0.00040980247520695	6.83060109289617e-05	0	0	7.68108149627468e-05	0	0	8.62515094014145e-05	0	0	6.69612963706977e-05	0	0	0	0	0	0	0	0	0	0	0	0.000582901554404145	0.00018067935437244	0.000650018958886301	0.00309460654288241	3.54245633922562e-05	0	0	0	0	0.000112968820605513	0.000151645352069959	0	2.94377391816309e-05
Undibacterium	0.000274058413593297	0.000149454491107458	7.78634275480807e-05	0	0.000283446712018141	0	0	0.000158134018580747	0.000125813858396502	0.000184218606079214	8.72828838264816e-05	0	0	6.98714365567356e-05	0.00024809498493709	0	6.43500643500643e-05	5.824111822947e-05	0.000782760843539921	0.000727934485896269	0	0.001284315299406	2.84867821330902e-05	0	3.8680230534174e-05	0.000244081034903588	0.000105324135025541	0	0	0	6.8036467546605e-05	0.000191326530612245	0	8.72143729286586e-05	6.30358043368633e-05	0	0	0	0	0	0	0	6.781500067815e-05	4.78881333205632e-05	9.36855911560802e-05	7.35726898175397e-05	6.67779632721202e-05	7.96051584142652e-05	9.6487842531841e-05	9.12034292489398e-05	0	0	6.56598818122127e-05	0.000264038021475092	0.000162760416666667	0.00024588148512417	6.83060109289617e-05	0.000269299820466786	0.000192957067052581	0.000153621629925494	0.000115794349235757	0.000198111338572278	8.62515094014145e-05	0.000138131086400995	0.000180440274269217	0.000200883889112093	0.000294013877455016	0.000376896259304626	0.000142274494925543	0.000118056785313736	0.000335570469798658	0.000160115283003763	0	0.000182626164241797	8.91027354539784e-05	0.000153952736509891	0.000154762825969202	0.000259067357512953	0.00012045290291496	0.000379177726017009	7.36811081638668e-05	0.000141698253569025	0.00032241163906017	0.000209746207089422	0	0.000193062616641998	0.000225937641211026	0.000404387605519891	0.000344491014526038	5.88754783632617e-05
Unknown genus	0.738822331845588	0.789044985801823	0.786031301097874	0.729668674698795	0.816950113378685	0.816337402885683	0.717674150834773	0.73330697766357	0.795300852388891	0.757261283389622	0.72340054115388	0.734241531664212	0.531058282208589	0.581609837898267	0.600354421407053	0.641617462873502	0.542857142857143	0.618870122306348	0.771710102219357	0.702274795268426	0.769274514582826	0.844357039653235	0.715958295350957	0.734841193455245	0.622055467450586	0.757871613375641	0.688872505134552	0.644966740576497	0.733159429185208	0.66285918258076	0.57776568240577	0.481760204081633	0.585559613043757	0.61009361009361	0.556101865859808	0.63840646957444	0.463712757830405	0.667447154471545	0.638965433889292	0.547242206235012	0.215244790677054	0.31970745722868	0.633256476332565	0.706014749545063	0.621510211729436	0.633828722778105	0.657495826377296	0.690415538926922	0.632670783481281	0.763235897669752	0.711139603288332	0.675889850095754	0.65489166119501	0.682538285513114	0.632486979166667	0.676338005081551	0.674180327868853	0.685547576301616	0.745103714423541	0.706045011137568	0.648255365138181	0.688436901538665	0.682766948421597	0.576282892464949	0.437086491038133	0.577206374715414	0.588850993766906	0.585665378937781	0.577160201081286	0.649902603152116	0.621140939597315	0.478504523256745	0.508058470764618	0.619589699884337	0.560723514211886	0.600723577861596	0.571964714075679	0.566386010362694	0.712298241387617	0.520177671848762	0.421013852048335	0.669949342874349	0.535042115020352	0.504020135635881	0.575068415589318	0.542377244352918	0.438601446000904	0.329222059343881	0.578802319572831	0.642566970856638
Urania-1B-19 marine sediment group	0	0	7.78634275480807e-05	7.53012048192771e-05	0.000170068027210884	0	0	0	0	6.14062020264047e-05	0	7.36377025036819e-05	0	0.000209614309670207	0.000106326422115896	3.57845768473788e-05	6.43500643500643e-05	0.00023296447291788	0	0	0	0	2.84867821330902e-05	6.01539942252166e-05	0.00290101729006305	0	5.26620675127706e-05	0	0.0356759245051404	0.000118983877684574	0.00040821880527963	0.000191326530612245	0.000128131206355308	0.000203500203500203	0.00359304084720121	6.62866233594061e-05	0.000152788388082506	0.000130081300813008	4.8344210780759e-05	0.00010658140154543	6.3335233390335e-05	3.26498628705759e-05	0.00061033500610335	0.000766210133129011	0.000468427955780401	0.000220718069452619	0.000667779632721202	0	9.6487842531841e-05	0	0.00113130703672977	0.00171696493429307	0.00229809586342745	0.00237634219327583	0.00203450520833333	0.00131136792066224	0.000478142076502732	0.000179533213644524	0	7.68108149627468e-05	0	0	0	0	0	6.69612963706977e-05	5.88027754910032e-05	3.14080216087189e-05	4.74248316418477e-05	0	0	8.00576415018814e-05	0	0	0	0	3.86907064923006e-05	6.47668393782383e-05	0	5.41682465738584e-05	0	3.54245633922562e-05	4.03014548825213e-05	0	0	0	0	5.05484506899864e-05	0	0
vadinBC27 wastewater-sludge group	3.91512019418996e-05	0	0	0	0	0	5.75705238917674e-05	7.90670092903736e-05	0	0	0	0	0.000814800613496932	0.000558971492453885	0.000637958532695375	7.15691536947576e-05	0.00045045045045045	0.00192195690157251	0	0	0	5.35131374752502e-05	2.84867821330902e-05	0	3.8680230534174e-05	0	5.26620675127706e-05	0	0	0	0.00040821880527963	0	0	0	0	0	7.63941940412529e-05	0	0	0.00010658140154543	3.16676166951675e-05	6.52997257411519e-05	0	9.57762666411263e-05	0.00018737118231216	0	0	0.00437828371278459	0.00347356233114628	0	0	6.60371128574259e-05	0	0	0	0	6.83060109289617e-05	0.000448833034111311	0.000192957067052581	0.000614486519701974	0	0	0.000345006037605658	0	6.0146758089739e-05	0.000200883889112093	0.000294013877455016	0.00395741072269858	0.000189699326567391	5.9028392656868e-05	0	0	0.000187406296851574	0.000182626164241797	0	7.69763682549457e-05	0.000154762825969202	0.000194300518134715	0.000301132257287401	0	7.36811081638668e-05	3.54245633922562e-05	4.03014548825213e-05	0	0	0	0	0	5.7415169087673e-05	0.000264939652634678
Vallitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143664399961689	0.00103054150271688	0.000220718069452619	0.000400667779632721	0	9.6487842531841e-05	9.12034292489398e-05	7.54204691153179e-05	0	0.000262639527248851	0.000176025347650062	0.000244140625	0.000983525940496681	6.83060109289617e-05	0.000359066427289048	0	0	0	0	0	0	0	0	5.88027754910032e-05	0	0	0	0	0	0	0	0	0	0	6.47668393782383e-05	6.02264514574801e-05	0	7.36811081638668e-05	3.54245633922562e-05	0	6.99154023631406e-05	0	0	0	0	0	8.83132175448925e-05
Variibacter	0.00230992091457208	0.00709908832760424	0.0044382153702406	0.00587349397590361	0.00158730158730159	0.00173140954495006	0.00449050086355786	0.00498122158529354	0.00185575441134841	0.00270187288916181	0.0019202234441826	0.00184094256259205	0.0026840490797546	0.00251537171604248	0.00148856990962254	0.0030416890320272	0.0036036036036036	0.00285381479324403	0.014273874205728	0.0192296026690931	0.00454951661385978	0.00369240648579226	0.00361782133090246	0.00589509143407122	0.00618883688546784	0.00569522414775039	0.00700405497919848	0.00780487804878049	0.00621451588154059	0.00779344398833958	0.00095251054565247	0.00121173469387755	0.00128131206355308	0.00110471539042968	0.00157589510842158	0.00212117194750099	0.00152788388082506	0.0015609756097561	0.000773507372492144	0.00170530242472689	0.000918360884159858	0.00130599451482304	0.0012206700122067	0.000574657599846758	0.000936855911560802	0.000588581518540318	0.000734557595993322	0.00501512498009871	0.00270165959089155	0.00342012859683524	0.000905045629383815	0.000726408241431685	0.000787918581746553	0.00105615208590037	0.000732421875	0.00073764445537251	0.000819672131147541	0.000628366247755835	0.00135069946936807	0.00153621629925494	0.000347383047707272	0.000858482467146536	0.000862515094014145	0.00151944195041094	0.00114278840370504	0.00328110352216419	0.00464541926378925	0.00241841766387135	0.000901071801195106	0.000708340711882415	0.00184563758389262	0.0012809222640301	0.00121814092953523	0.00152188470201498	0.00115833556090172	0.00254022015241321	0.00259227733498414	0.00375647668393782	0.00144543483497952	0.00135420616434646	0.000368405540819334	0.00187750185978958	0.00310321202595414	0.00440467034887786	0.00452958384448429	0.00366818971619795	0.00163804789877994	0.00176919577414952	0.00442096801975082	0.00111863408890197
Variovorax	0.000469814423302795	0.000186818113884322	0	0.000150602409638554	0.000170068027210884	0.000133185349611543	0.000115141047783535	0.000513935560387428	0.000125813858396502	6.14062020264047e-05	0	0.000147275405007364	0.000143788343558282	0	0	0.00028627661477903	0.000128700128700129	0.00017472335468841	9.20895110046966e-05	6.06612071580224e-05	0	0.0001070262749505	8.54603463992707e-05	0.000120307988450433	0	0.000162720689935725	0.000210648270051082	0	0.000153444836581249	0.000237967755369147	0.000204109402639815	0.000573979591836735	0.000256262412710616	8.72143729286586e-05	0	0.000132573246718812	0	0	9.6688421561518e-05	0.00010658140154543	3.16676166951675e-05	3.26498628705759e-05	0.0002712600027126	9.57762666411263e-05	9.36855911560802e-05	0	0.00013355592654424	0.000238815475242796	9.6487842531841e-05	0.00013680514387341	0.000226261407345954	0.000198111338572278	0.000131319763624425	0.000176025347650062	8.13802083333333e-05	0	0.000136612021857923	0.000359066427289048	0.000578871201157742	0.000307243259850987	0.00467037208584221	0.000924519580003962	0.000862515094014145	0.000138131086400995	0.000120293516179478	0.00207580018749163	0.00235211101964013	0.0011620967995226	0.000758797306269563	0.000826397497196151	0.000167785234899329	0.000480345849011288	0.000937031484257871	0.00060875388080599	0.000178205470907957	0.00431067662227696	0.000889886249322913	0.00123056994818653	0.000662490966032281	0.00211256161638048	0.001105216622458	0.000389670197314818	0.000725426187885383	0.000349577011815703	0.000754930640747381	0.00077225046656799	0.00107320379575237	0.000657129858969823	0.000344491014526038	0.000647630261995879
Verrucomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43500643500643e-05	0.00029120559114735	0	0	0	0	0	0	0	0	0	0	0	5.94919388422869e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.13802083333333e-05	0	0	0	0	0	0	0	0	0	0	6.69612963706977e-05	0	0	0	0	0	0	0	0	0.000178205470907957	0	3.86907064923006e-05	6.47668393782383e-05	0	5.41682465738584e-05	0	0	0.000201507274412606	0	0	0.000128708411094665	0	5.05484506899864e-05	0	0
Vibrio	0.000117453605825699	0	7.78634275480807e-05	0.000150602409638554	0.000283446712018141	8.87902330743618e-05	0.000115141047783535	0.00011860051393556	3.14534645991256e-05	0	0.000349131535305927	7.36377025036819e-05	0.000143788343558282	0.000139742873113471	0.00024809498493709	7.15691536947576e-05	6.43500643500643e-05	0.00011648223645894	0.000138134266507045	0.000181983621474067	0.000406206840523194	8.02697062128753e-05	0.000113947128532361	0.000240615976900866	0.000154720922136696	0.000325441379871451	0.000210648270051082	0	0.000383612091453123	0.000178475816526861	0.000340182337733025	0.00038265306122449	0.000192196809532962	0.000174428745857317	0.000252143217347453	0	0.000305576776165011	0.000390243902439024	0.000145032632342277	0.00213162803090861	0.0517765532965989	0.0333681598537286	0.0001356300013563	0.000143664399961689	0	7.35726898175397e-05	6.67779632721202e-05	0	0	4.56017146244699e-05	0.000527943283807225	0	0.000131319763624425	0.000352050695300123	8.13802083333333e-05	0.00024588148512417	0.00218579234972678	0.00305206463195691	0	0	3.85981164119191e-05	0	0	0	6.0146758089739e-05	0	0	3.14080216087189e-05	0	0	0	0.000160115283003763	0	6.0875388080599e-05	0	0	0	0	6.02264514574801e-05	0	0	0	0	0	0	0	5.64844103027564e-05	0	0	0
Victivallis	0.000156604807767598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vogesella	3.91512019418996e-05	0	0	7.53012048192771e-05	5.66893424036281e-05	0	0	0	3.14534645991256e-05	0	0	0	0	0	0	0	0	0	4.60447555023483e-05	0.000181983621474067	0	0.000240809118638626	0	6.01539942252166e-05	0	0	5.26620675127706e-05	0	0	0	0.00013607293509321	0	6.40656031776539e-05	2.90714576428862e-05	6.30358043368633e-05	0	7.63941940412529e-05	0	0	0	3.16676166951675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83060109289617e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.9028392656868e-05	0	0	0	0	0	0	3.86907064923006e-05	0	0	5.41682465738584e-05	0	0	0	0	0	0	0	0	0	0
Waddlia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57845768473788e-05	0	0	0	0	0	0	0	0	0.000348122074807566	0	0	0	7.67224182906245e-05	0	0	0	0	0	0	6.62866233594061e-05	0	0.000585365853658537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138131086400995	0	0	0	3.14080216087189e-05	0	0	0	0	0	0	0	0.000153952736509891	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weissella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033907500339075	0	9.36855911560802e-05	0	6.67779632721202e-05	0.00015921031682853	9.6487842531841e-05	0.000319212002371289	0.000226261407345954	0.000132074225714852	0.000328299409061064	0.000352050695300123	0	0.00016392099008278	0.000136612021857923	0.000269299820466786	0	0	0.000192990582059595	0.000132074225714852	0	0.000138131086400995	0.000240587032358956	0.000200883889112093	0.00017640832647301	9.42240648261566e-05	0.000284548989851086	0.000236113570627472	0.000167785234899329	0.000160115283003763	0	0.000243501552322396	0	0.000153952736509891	0.000116072119476902	0.000323834196891192	0.000240905805829921	0.000108336493147717	0.000147362216327734	0.000141698253569025	8.06029097650425e-05	0.000209746207089422	0	0.000128708411094665	0.000112968820605513	0.000303290704139918	0.000114830338175346	0.000117750956726523
Wenxinia	0	0	0	7.53012048192771e-05	5.66893424036281e-05	0	5.75705238917674e-05	0	0	0	8.72828838264816e-05	0	0.000910659509202454	0.000279485746226942	3.54421407052986e-05	0.000357845768473788	0.000128700128700129	0.00011648223645894	0	0	0	0	0	0	0	0	0	0	0	5.94919388422869e-05	0	0	0	2.90714576428862e-05	0.000252143217347453	6.62866233594061e-05	0.000229182582123759	6.50406504065041e-05	0	0	6.3335233390335e-05	3.26498628705759e-05	0	0	0	0	0	0	0	0	7.54204691153179e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.90655432004973e-05	0.000180440274269217	0	0	0	0	0	0	0	0	6.0875388080599e-05	0	0	0	0	6.02264514574801e-05	0	0	0	0	0	0	0	0	0	0	0
Winogradskyella	3.91512019418996e-05	0	0	0	0	0	0	7.90670092903736e-05	0	0	0	0	9.58588957055215e-05	0	3.54421407052986e-05	0.000429414922168545	0	0.00302853814793244	4.60447555023483e-05	0	0	2.67565687376251e-05	0	0.000120307988450433	0	0	0	0	7.67224182906245e-05	0	0.00319771397469043	0.00803571428571428	0.000640656031776539	5.81429152857724e-05	0	6.62866233594061e-05	0.000687547746371276	0	0	0.000479616306954436	9.50028500855026e-05	0.00016324931435288	6.781500067815e-05	0	9.36855911560802e-05	0.000147145379635079	0	0	0	0	7.54204691153179e-05	0	0.000131319763624425	0	0.000162760416666667	0	0	0.000179533213644524	0.000192957067052581	7.68108149627468e-05	0.000154392465647676	0.000132074225714852	8.62515094014145e-05	0.000138131086400995	0.000120293516179478	0.000133922592741395	5.88027754910032e-05	0.000157040108043594	0	5.9028392656868e-05	0	0.0034424785845809	0	0.00231326474706276	0.000891027354539784	7.69763682549457e-05	3.86907064923006e-05	0.00246113989637306	0.00012045290291496	0.000270841232869292	0.001105216622458	0.000106273690176769	0	6.99154023631406e-05	0	0.000643542055473325	0.000225937641211026	0.000303290704139918	0.000114830338175346	0.00129526052399176
