FeatureID	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	TotalReads	PrimaryCore	IWPrevalence	CWPrevalence	TWPrevalence	IWCore	CWCore	TWCore	BestRank	BestTaxon	DisplayLabel	Lineage	FeatureState
OTU_3900	25	0.2777777777777778	14	0.15555555555555556	9.602310551588352e-5	8.088067322355789e-5	0.001393328415703631	131	FALSE	0	0.4666666666666667	0	FALSE	FALSE	FALSE	Genus	Planctomyces	G · Planctomyces	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Planctomyces > Unknown species	Intermediate
OTU_6762	6	0.06666666666666667	2	0.022222222222222223	5.310964084069442e-6	4.9392777541104055e-6	1.5344483658124905e-4	8	FALSE	0.03333333333333333	0.03333333333333333	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Persistently rare
OTU_7727	20	0.2222222222222222	11	0.12222222222222222	6.562023904577237e-5	5.556687473374206e-5	0.0013113679206622408	90	FALSE	0	0.36666666666666664	0	FALSE	FALSE	FALSE	Family	Planctomycetaceae	F · Planctomycetaceae	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus > Unknown species	Intermediate
OTU_10826	4	0.044444444444444446	0	0	2.7850565266227906e-6	2.4696388770552028e-6	6.628662335940607e-5	4	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	Bauldia	G · Bauldia	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Rhizobiales Incertae Sedis > Bauldia > Unknown species	Persistently rare
OTU_8251	35	0.3888888888888889	14	0.15555555555555556	1.450471024555679e-4	1.2162971469496873e-4	0.003698078320015849	197	FALSE	0.03333333333333333	0.43333333333333335	0	FALSE	FALSE	FALSE	Family	OM1 clade	F · OM1 clade	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > OM1 clade > Unknown genus > Unknown species	Intermediate
OTU_12880	14	0.15555555555555556	7	0.07777777777777778	2.6053872822774464e-5	2.778343736687103e-5	5.52357695214838e-4	45	FALSE	0	0.23333333333333334	0	FALSE	FALSE	FALSE	Family	Acetobacteraceae	F · Acetobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > Acetobacteraceae > Unknown genus > Unknown species	Persistently rare
OTU_7462	20	0.2222222222222222	8	0.08888888888888889	2.9378122587103492e-5	2.840084708613483e-5	3.819709702062643e-4	46	FALSE	0	0.26666666666666666	0	FALSE	FALSE	FALSE	Family	Caldilineaceae	F · Caldilineaceae	Bacteria > Chloroflexi > Caldilineae > Caldilineales > Caldilineaceae > Unknown genus > Unknown species	Persistently rare
OTU_11537	6	0.06666666666666667	2	0.022222222222222223	2.0729506771891196e-5	2.4696388770552025e-5	0.001278976818545164	40	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Phylum	Gracilibacteria	P · Gracilibacteria	Bacteria > Gracilibacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_1179	33	0.36666666666666664	20	0.2222222222222222	1.9383445565436836e-4	1.7225731167460037e-4	0.0037710234557658947	279	FALSE	0	0.5	0.16666666666666666	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Intermediate
OTU_11075	3	0.03333333333333333	2	0.022222222222222223	6.980211468475252e-6	1.1730784666012212e-5	4.116790170371778e-4	19	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Genus	Algoriphagus	G · Algoriphagus	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cyclobacteriaceae > Algoriphagus > Unknown species	Persistently rare
OTU_10491	13	0.14444444444444443	7	0.07777777777777778	1.6036002842934306e-5	1.4200423543067415e-5	1.7953321364452425e-4	23	FALSE	0	0.23333333333333334	0	FALSE	FALSE	FALSE	Family	Rhodothermaceae	F · Rhodothermaceae	Bacteria > Bacteroidetes > Cytophagia > Order II > Rhodothermaceae > Unknown genus > Unknown species	Persistently rare
OTU_10426	5	0.05555555555555555	2	0.022222222222222223	1.261519778590258e-5	1.5435242981595016e-5	6.39488409272582e-4	25	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Phylum	Gracilibacteria	P · Gracilibacteria	Bacteria > Gracilibacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_9818	20	0.2222222222222222	5	0.05555555555555555	2.216776703802586e-5	2.3461569332024424e-5	3.7303490540900613e-4	38	FALSE	0	0.06666666666666667	0.1	FALSE	FALSE	FALSE	Family	Caldilineaceae	F · Caldilineaceae	Bacteria > Chloroflexi > Caldilineae > Caldilineales > Caldilineaceae > Unknown genus > Unknown species	Persistently rare
OTU_8177	35	0.3888888888888889	20	0.2222222222222222	1.0978756223525595e-4	9.075922873177869e-5	0.002185792349726776	147	FALSE	0.1	0.43333333333333335	0.13333333333333333	FALSE	FALSE	FALSE	Family	DEV007	F · DEV007	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > DEV007 > Unknown genus > Unknown species	Intermediate
OTU_7324	10	0.1111111111111111	4	0.044444444444444446	2.2470011560669746e-5	2.1609340174233023e-5	8.815950088159501e-4	35	FALSE	0	0.13333333333333333	0	FALSE	FALSE	FALSE	Class	TA18	C · TA18	Bacteria > Proteobacteria > TA18 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_7558	9	0.1	2	0.022222222222222223	8.974724238774849e-6	8.026326350429408e-6	1.9155253328225267e-4	13	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Genus	Roseibacillus	G · Roseibacillus	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Roseibacillus > Unknown species	Persistently rare
OTU_7650	17	0.18888888888888888	8	0.08888888888888889	7.800415600939339e-5	6.297579136490767e-5	0.0025750441436138906	102	FALSE	0	0.26666666666666666	0	FALSE	FALSE	FALSE	Genus	Sulfurovum	G · Sulfurovum	Bacteria > Proteobacteria > Epsilonproteobacteria > Campylobacterales > Helicobacteraceae > Sulfurovum > Unknown species	Intermediate
OTU_8240	21	0.23333333333333334	14	0.15555555555555556	4.921019405760326e-5	4.260127062920224e-5	6.75414897722887e-4	69	FALSE	0	0.43333333333333335	0.03333333333333333	FALSE	FALSE	FALSE	Order	AT-s3-28	O · AT-s3-28	Bacteria > Acidobacteria > Acidobacteria > AT-s3-28 > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_10416	18	0.2	11	0.12222222222222222	3.399504658433332e-5	2.963566652466243e-5	4.2632560618172127e-4	48	FALSE	0.03333333333333333	0.3333333333333333	0	FALSE	FALSE	FALSE	Genus	Blastopirellula	G · Blastopirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Blastopirellula > Unknown species	Persistently rare
OTU_3159	28	0.3111111111111111	20	0.2222222222222222	2.337745363702878e-4	1.870751449369316e-4	0.004835669207442013	303	FALSE	0	0.6333333333333333	0.03333333333333333	FALSE	FALSE	FALSE	Class	OPB41	C · OPB41	Bacteria > Actinobacteria > OPB41 > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_6214	10	0.1111111111111111	0	0	5.638073993959686e-6	7.408916631165608e-6	8.546034639927074e-5	12	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	OM27 clade	G · OM27 clade	Bacteria > Proteobacteria > Deltaproteobacteria > Bdellovibrionales > Bdellovibrionaceae > OM27 clade > Unknown species	Persistently rare
OTU_6427	25	0.2777777777777778	12	0.13333333333333333	1.3847947474998135e-4	1.1113374946748412e-4	0.00303770719144159	180	FALSE	0	0.36666666666666664	0.03333333333333333	FALSE	FALSE	FALSE	Order	PAUC43f marine benthic group	O · PAUC43f marine benthic group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > PAUC43f marine benthic group > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_10603	21	0.23333333333333334	6	0.06666666666666667	2.641211283317657e-5	2.654861792834343e-5	2.9071457642886213e-4	43	FALSE	0	0.2	0	FALSE	FALSE	FALSE	Family	Desulfobulbaceae	F · Desulfobulbaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobulbaceae > Unknown genus > Unknown species	Persistently rare
OTU_7630	30	0.3333333333333333	18	0.2	1.6941543711662414e-4	1.3150827020318954e-4	0.002404006677796327	213	FALSE	0	0.6	0	FALSE	FALSE	FALSE	Family	Planctomycetaceae	F · Planctomycetaceae	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus > Unknown species	Intermediate
OTU_10404	10	0.1111111111111111	3	0.03333333333333333	9.175459360047937e-6	9.261145788957009e-6	1.598721023181455e-4	15	FALSE	0	0.1	0	FALSE	FALSE	FALSE	Class	Subgroup 26	C · Subgroup 26	Bacteria > Acidobacteria > Subgroup 26 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_1813	22	0.24444444444444444	12	0.13333333333333333	9.871981077781082e-5	8.45851315391407e-5	0.005967720059677201	137	FALSE	0	0.3	0.1	FALSE	FALSE	FALSE	Genus	Roseibacillus	G · Roseibacillus	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Roseibacillus > Unknown species	Intermediate
OTU_3290	9	0.1	6	0.06666666666666667	4.4505118036958925e-5	3.519235399803664e-5	0.0011818778726198293	57	FALSE	0	0.2	0	FALSE	FALSE	FALSE	Order	BD2-11 terrestrial group	O · BD2-11 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > BD2-11 terrestrial group > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_10063	6	0.06666666666666667	2	0.022222222222222223	1.0478633747599074e-5	1.2965604104539813e-5	5.642203683552976e-4	21	FALSE	0	0.03333333333333333	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Pedobacter	G · Pedobacter	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Sphingobacteriaceae > Pedobacter > Unknown species	Persistently rare
OTU_3097	41	0.45555555555555555	22	0.24444444444444444	2.4233627376883077e-4	1.969537004451524e-4	0.0035941950359419505	319	FALSE	0	0.7	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Sva0081 sediment group	G · Sva0081 sediment group	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Sva0081 sediment group > Unknown species	Intermediate
OTU_4277	6	0.06666666666666667	1	0.011111111111111112	1.9856093036014352e-5	1.8522291577914018e-5	0.001503668952243474	30	FALSE	0	0	0.03333333333333333	FALSE	FALSE	FALSE	Family	ML635J-40 aquatic group	F · ML635J-40 aquatic group	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidales > ML635J-40 aquatic group > Unknown genus > Unknown species	Intermediate
OTU_7399	29	0.32222222222222224	17	0.18888888888888888	8.177800416250766e-5	6.976729827680947e-5	0.0012020033388981635	113	FALSE	0.06666666666666667	0.5	0	FALSE	FALSE	FALSE	Genus	Pelobacter	G · Pelobacter	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Desulfuromonadaceae > Pelobacter > Unknown species	Intermediate
OTU_4006	18	0.2	8	0.08888888888888889	1.1790706105973978e-4	1.0002037452073571e-4	0.0045528455284552845	162	FALSE	0	0.26666666666666666	0	FALSE	FALSE	FALSE	Genus	Pelagibius	G · Pelagibius	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > Rhodospirillaceae > Pelagibius > Unknown species	Intermediate
OTU_7751	34	0.37777777777777777	21	0.23333333333333334	1.4955281767027148e-4	1.2039489525644112e-4	0.0024358253700580853	195	FALSE	0	0.7	0	FALSE	FALSE	FALSE	Family	Planctomycetaceae	F · Planctomycetaceae	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus > Unknown species	Intermediate
OTU_1885	38	0.4222222222222222	24	0.26666666666666666	2.921001078931869e-4	2.2967641556613383e-4	0.0038464439248812126	372	FALSE	0	0.7666666666666667	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Rubripirellula	G · Rubripirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Rubripirellula > Unknown species	Intermediate
OTU_1840	46	0.5111111111111111	34	0.37777777777777777	4.091803043509154e-4	3.5007131082257496e-4	0.006704338664878843	567	FALSE	0	0.7666666666666667	0.36666666666666664	FALSE	FALSE	FALSE	Order	Subgroup 17	O · Subgroup 17	Bacteria > Acidobacteria > Acidobacteria > Subgroup 17 > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_12415	20	0.2222222222222222	9	0.1	3.5620165399787536e-5	3.087048596319003e-5	5.347593582887701e-4	50	FALSE	0.03333333333333333	0.23333333333333334	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Desulfuromonas	G · Desulfuromonas	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Desulfuromonadaceae > Desulfuromonas > Unknown species	Persistently rare
OTU_10411	3	0.03333333333333333	1	0.011111111111111112	2.4682403965584695e-6	2.4696388770552028e-6	1.0658140154543032e-4	4	FALSE	0	0.03333333333333333	0	FALSE	FALSE	FALSE	Class	KD4-96	C · KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_8942	20	0.2222222222222222	7	0.07777777777777778	3.3085964189891623e-5	3.889681231361944e-5	9.023099133782483e-4	63	FALSE	0.1	0.03333333333333333	0.1	FALSE	FALSE	FALSE	Family	BIrii41	F · BIrii41	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > BIrii41 > Unknown genus > Unknown species	Persistently rare
OTU_1853	37	0.4111111111111111	18	0.2	1.7759796763457293e-4	1.3706495767656376e-4	0.0023768543562003113	222	FALSE	0	0.5333333333333333	0.06666666666666667	FALSE	FALSE	FALSE	Class	OPB35 soil group	C · OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_3918	5	0.05555555555555555	2	0.022222222222222223	2.9454145938324752e-5	2.963566652466243e-5	0.0022382094324540367	48	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Phylum	Bacteroidetes	P · Bacteroidetes	Bacteria > Bacteroidetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_3099	30	0.3333333333333333	16	0.17777777777777778	2.6104717519088847e-4	2.037452073570542e-4	0.0034153005464480873	330	FALSE	0	0.5333333333333333	0	FALSE	FALSE	FALSE	Genus	Haloferula	G · Haloferula	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Haloferula > Unknown species	Intermediate
OTU_3166	34	0.37777777777777777	19	0.2111111111111111	2.2623753094319152e-4	1.8337068662134878e-4	0.0026397164190361264	297	FALSE	0	0.5666666666666667	0.06666666666666667	FALSE	FALSE	FALSE	Class	Ardenticatenia	C · Ardenticatenia	Bacteria > Chloroflexi > Ardenticatenia > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_13492	4	0.044444444444444446	0	0	3.175153893355026e-6	2.4696388770552028e-6	8.136034496786266e-5	4	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	Polycyclovorans	G · Polycyclovorans	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Solimonadaceae > Polycyclovorans > Unknown species	Persistently rare
OTU_7362	14	0.15555555555555556	5	0.05555555555555555	1.9370768891941235e-5	1.6052652700858816e-5	4.0689000406890003e-4	26	FALSE	0	0.16666666666666666	0	FALSE	FALSE	FALSE	Genus	Blastopirellula	G · Blastopirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Blastopirellula > Unknown species	Persistently rare
OTU_7674	21	0.23333333333333334	10	0.1111111111111111	6.369302358468778e-5	5.1245006698895455e-5	0.001639344262295082	83	FALSE	0.06666666666666667	0.23333333333333334	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Flavobacterium	G · Flavobacterium	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Flavobacterium > Unknown species	Intermediate
OTU_10415	3	0.03333333333333333	1	0.011111111111111112	3.263602398374682e-6	3.087048596319003e-6	1.598721023181455e-4	5	FALSE	0	0.03333333333333333	0	FALSE	FALSE	FALSE	Phylum	TM6	P · TM6	Bacteria > TM6 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_11585	3	0.03333333333333333	2	0.022222222222222223	7.343389043770565e-6	9.261145788957009e-6	4.2632560618172127e-4	15	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Family	Chitinophagaceae	F · Chitinophagaceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Unknown genus > Unknown species	Persistently rare
OTU_13810	6	0.06666666666666667	3	0.03333333333333333	7.2974255534750225e-6	6.174097192638006e-6	2.097462070894218e-4	10	FALSE	0	0	0.1	FALSE	FALSE	FALSE	Family	Rhodothermaceae	F · Rhodothermaceae	Bacteria > Bacteroidetes > Cytophagia > Order II > Rhodothermaceae > Unknown genus > Unknown species	Persistently rare
OTU_8943	15	0.16666666666666666	8	0.08888888888888889	3.6084349153890616e-5	3.210530540171763e-5	7.154471544715447e-4	52	FALSE	0.03333333333333333	0.16666666666666666	0.06666666666666667	FALSE	FALSE	FALSE	Order	S0134 terrestrial group	O · S0134 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > S0134 terrestrial group > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_7360	32	0.35555555555555557	17	0.18888888888888888	2.5177427834663255e-4	1.95101471287361e-4	0.004638671875	316	FALSE	0	0.5	0.06666666666666667	FALSE	FALSE	FALSE	Family	JTB255 marine benthic group	F · JTB255 marine benthic group	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > JTB255 marine benthic group > Unknown genus > Unknown species	Intermediate
OTU_2950	18	0.2	6	0.06666666666666667	2.193961405403854e-5	2.4696388770552025e-5	2.8339650713804954e-4	40	FALSE	0.03333333333333333	0.03333333333333333	0.13333333333333333	FALSE	FALSE	FALSE	Order	WD2101 soil group	O · WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3265	24	0.26666666666666666	11	0.12222222222222222	1.1010830570974347e-4	8.45851315391407e-5	0.0030168187646127157	137	FALSE	0	0.3	0.06666666666666667	FALSE	FALSE	FALSE	Family	Nitrospiraceae	F · Nitrospiraceae	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > Nitrospiraceae > Unknown genus > Unknown species	Intermediate
OTU_7419	26	0.28888888888888886	19	0.2111111111111111	9.118737551415792e-5	7.902844406576649e-5	9.36855911560802e-4	128	FALSE	0	0.6	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Desulfobulbus	G · Desulfobulbus	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobulbaceae > Desulfobulbus > Unknown species	Persistently rare
OTU_12520	5	0.05555555555555555	2	0.022222222222222223	1.2066336663886254e-5	1.1730784666012212e-5	5.965796102346547e-4	19	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Genus	Desulfosalsimonas	G · Desulfosalsimonas	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Desulfosalsimonas > Unknown species	Persistently rare
OTU_7506	9	0.1	8	0.08888888888888889	5.588059060010703e-5	4.383609006772984e-5	0.0013207422571485175	71	FALSE	0	0.26666666666666666	0	FALSE	FALSE	FALSE	Genus	Truepera	G · Truepera	Bacteria > Deinococcus-Thermus > Deinococci > Deinococcales > Trueperaceae > Truepera > Unknown species	Intermediate
OTU_7563	25	0.2777777777777778	13	0.14444444444444443	9.193936664850657e-5	7.779362462723888e-5	0.0013207422571485175	126	FALSE	0	0.43333333333333335	0	FALSE	FALSE	FALSE	Order	SS1-B-09-64	O · SS1-B-09-64	Bacteria > Proteobacteria > Gammaproteobacteria > SS1-B-09-64 > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_11206	21	0.23333333333333334	7	0.07777777777777778	2.9217502359702463e-5	2.963566652466243e-5	6.015399422521655e-4	48	FALSE	0.06666666666666667	0	0.16666666666666666	FALSE	FALSE	FALSE	Family	Acidobacteriaceae (Subgroup 1)	F · Acidobacteriaceae (Subgroup 1)	Bacteria > Acidobacteria > Acidobacteria > Acidobacteriales > Acidobacteriaceae (Subgroup 1) > Unknown genus > Unknown species	Persistently rare
